split,sample_rate,filepath,site,dataset,labels,audio_path
valid,48000,/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/SaF2.0534D.1677983769.180828.NT0540.wav,Degraded_Reef,Williams_et_al_2024,"0,1",/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/SaF2.0534D.1677983769.180828.NT0540.wav
valid,48000,/home/s.kamboj.400/mount/files/Williams_et_al_2024/Non_Degraded_Reef/BaF5.2332H.671907872.180831.NT2339.wav,Non_Degraded_Reef,Williams_et_al_2024,"1,0",/home/s.kamboj.400/mount/files/Williams_et_al_2024/Non_Degraded_Reef/BaF5.2332H.671907872.180831.NT2339.wav
valid,48000,/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/BoF1.1315D.1677983769.180827.NT1351.wav,Degraded_Reef,Williams_et_al_2024,"0,1",/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/BoF1.1315D.1677983769.180827.NT1351.wav
valid,48000,/home/s.kamboj.400/mount/files/Williams_et_al_2024/Non_Degraded_Reef/BoN11.1103H.805322778.180906.NT1149.wav,Non_Degraded_Reef,Williams_et_al_2024,"1,0",/home/s.kamboj.400/mount/files/Williams_et_al_2024/Non_Degraded_Reef/BoN11.1103H.805322778.180906.NT1149.wav
valid,48000,/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/SaF5.1125D.1677983769.180831.NT1146.wav,Degraded_Reef,Williams_et_al_2024,"0,1",/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/SaF5.1125D.1677983769.180831.NT1146.wav
valid,48000,/home/s.kamboj.400/mount/files/Williams_et_al_2024/Non_Degraded_Reef/BoN10.1731H.1678278701.180905.NT1749.wav,Non_Degraded_Reef,Williams_et_al_2024,"1,0",/home/s.kamboj.400/mount/files/Williams_et_al_2024/Non_Degraded_Reef/BoN10.1731H.1678278701.180905.NT1749.wav
valid,48000,/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/SaF5.1125D.1677983769.180831.NT1156.wav,Degraded_Reef,Williams_et_al_2024,"0,1",/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/SaF5.1125D.1677983769.180831.NT1156.wav
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/Guiri feb-marzo 24/20240223_005214.WAV,Non_Degraded_Reef,PaolaCostaRica,"1,0",/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/Guiri feb-marzo 24/20240223_005214.WAV
valid,48000,/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/SaF5.1125D.1677983769.180831.NT1144.wav,Degraded_Reef,Williams_et_al_2024,"0,1",/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/SaF5.1125D.1677983769.180831.NT1144.wav
valid,48000,/home/s.kamboj.400/mount/files/Williams_et_al_2024/Non_Degraded_Reef/BoF5.0940H.671907872.180831.NT1017.wav,Non_Degraded_Reef,Williams_et_al_2024,"1,0",/home/s.kamboj.400/mount/files/Williams_et_al_2024/Non_Degraded_Reef/BoF5.0940H.671907872.180831.NT1017.wav
valid,48000,/home/s.kamboj.400/mount/files/Williams_et_al_2024/Non_Degraded_Reef/BoF4.1300H.1677983769.180830.NT1340.wav,Non_Degraded_Reef,Williams_et_al_2024,"1,0",/home/s.kamboj.400/mount/files/Williams_et_al_2024/Non_Degraded_Reef/BoF4.1300H.1677983769.180830.NT1340.wav
valid,48000,/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/BoN11.1200D.1678278701.180906.NT1218.wav,Degraded_Reef,Williams_et_al_2024,"0,1",/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/BoN11.1200D.1678278701.180906.NT1218.wav
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/oct_nov 23 GU/20231024_150900.WAV,Non_Degraded_Reef,PaolaCostaRica,"1,0",/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/oct_nov 23 GU/20231024_150900.WAV
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/oct_nov 23 GU/20231021_043400.WAV,Non_Degraded_Reef,PaolaCostaRica,"1,0",/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/oct_nov 23 GU/20231021_043400.WAV
valid,48000,/home/s.kamboj.400/mount/files/Williams_et_al_2024/Non_Degraded_Reef/BaF5.2332H.671907872.180831.NT2353.wav,Non_Degraded_Reef,Williams_et_al_2024,"1,0",/home/s.kamboj.400/mount/files/Williams_et_al_2024/Non_Degraded_Reef/BaF5.2332H.671907872.180831.NT2353.wav
valid,48000,/home/s.kamboj.400/mount/files/Williams_et_al_2024/Non_Degraded_Reef/BaF5.1732H.671907872.180831.NT1808.wav,Non_Degraded_Reef,Williams_et_al_2024,"1,0",/home/s.kamboj.400/mount/files/Williams_et_al_2024/Non_Degraded_Reef/BaF5.1732H.671907872.180831.NT1808.wav
valid,48000,/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/SaN11.0940D.1678278701.180906.NT0943.wav,Degraded_Reef,Williams_et_al_2024,"0,1",/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/SaN11.0940D.1678278701.180906.NT0943.wav
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/oct_nov 23 GU/20231024_115500.WAV,Non_Degraded_Reef,PaolaCostaRica,"1,0",/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/oct_nov 23 GU/20231024_115500.WAV
valid,48000,/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/BoN12.1220D.1678278701.180907.NT1246.wav,Degraded_Reef,Williams_et_al_2024,"0,1",/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/BoN12.1220D.1678278701.180907.NT1246.wav
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/oct_nov 23 GU/20231024_031000.WAV,Non_Degraded_Reef,PaolaCostaRica,"1,0",/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/oct_nov 23 GU/20231024_031000.WAV
valid,48000,/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/SaF1.2333D.1677983769.180827.NT2357.wav,Degraded_Reef,Williams_et_al_2024,"0,1",/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/SaF1.2333D.1677983769.180827.NT2357.wav
valid,48000,/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/BoF2.0930D.1678278701.180828.NT1008.wav,Degraded_Reef,Williams_et_al_2024,"0,1",/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/BoF2.0930D.1678278701.180828.NT1008.wav
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Degraded_Reef/Playa Blanca nov 23 ene 24/20231201_061700.WAV,Degraded_Reef,PaolaCostaRica,"0,1",/home/s.kamboj.400/mount/files/PaolaCostaRica/Degraded_Reef/Playa Blanca nov 23 ene 24/20231201_061700.WAV
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/oct_nov 23 GU/20231021_050900.WAV,Non_Degraded_Reef,PaolaCostaRica,"1,0",/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/oct_nov 23 GU/20231021_050900.WAV
valid,48000,/home/s.kamboj.400/mount/files/Williams_et_al_2024/Non_Degraded_Reef/BaF4.1040H.1677983769.180830.NT1104.wav,Non_Degraded_Reef,Williams_et_al_2024,"1,0",/home/s.kamboj.400/mount/files/Williams_et_al_2024/Non_Degraded_Reef/BaF4.1040H.1677983769.180830.NT1104.wav
valid,48000,/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/BoF4.1733D.671907872.180830.NT1823.wav,Degraded_Reef,Williams_et_al_2024,"0,1",/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/BoF4.1733D.671907872.180830.NT1823.wav
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/oct_nov 23 GU/20231024_103600.WAV,Non_Degraded_Reef,PaolaCostaRica,"1,0",/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/oct_nov 23 GU/20231024_103600.WAV
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Degraded_Reef/Playa Blanca nov 23 ene 24/20231127_030600.WAV,Degraded_Reef,PaolaCostaRica,"0,1",/home/s.kamboj.400/mount/files/PaolaCostaRica/Degraded_Reef/Playa Blanca nov 23 ene 24/20231127_030600.WAV
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/oct_nov 23 GU/20231025_065000.WAV,Non_Degraded_Reef,PaolaCostaRica,"1,0",/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/oct_nov 23 GU/20231025_065000.WAV
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Degraded_Reef/Playa Blanca nov 23 ene 24/20231202_001200.WAV,Degraded_Reef,PaolaCostaRica,"0,1",/home/s.kamboj.400/mount/files/PaolaCostaRica/Degraded_Reef/Playa Blanca nov 23 ene 24/20231202_001200.WAV
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Degraded_Reef/Playa Blanca nov 23 ene 24/20231202_100900.WAV,Degraded_Reef,PaolaCostaRica,"0,1",/home/s.kamboj.400/mount/files/PaolaCostaRica/Degraded_Reef/Playa Blanca nov 23 ene 24/20231202_100900.WAV
valid,48000,/home/s.kamboj.400/mount/files/Williams_et_al_2024/Non_Degraded_Reef/BoF4.2333H.1677983769.180830.NT0015.wav,Non_Degraded_Reef,Williams_et_al_2024,"1,0",/home/s.kamboj.400/mount/files/Williams_et_al_2024/Non_Degraded_Reef/BoF4.2333H.1677983769.180830.NT0015.wav
valid,48000,/home/s.kamboj.400/mount/files/Williams_et_al_2024/Non_Degraded_Reef/BoF4.2333H.1677983769.180830.NT2355.wav,Non_Degraded_Reef,Williams_et_al_2024,"1,0",/home/s.kamboj.400/mount/files/Williams_et_al_2024/Non_Degraded_Reef/BoF4.2333H.1677983769.180830.NT2355.wav
valid,48000,/home/s.kamboj.400/mount/files/Williams_et_al_2024/Non_Degraded_Reef/BoF2.0930H.805322778.180828.NT1006.wav,Non_Degraded_Reef,Williams_et_al_2024,"1,0",/home/s.kamboj.400/mount/files/Williams_et_al_2024/Non_Degraded_Reef/BoF2.0930H.805322778.180828.NT1006.wav
valid,48000,/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/SaF5.1125D.1677983769.180831.NT1134.wav,Degraded_Reef,Williams_et_al_2024,"0,1",/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/SaF5.1125D.1677983769.180831.NT1134.wav
valid,48000,/home/s.kamboj.400/mount/files/Williams_et_al_2024/Non_Degraded_Reef/BaN11.2330H.805322778.180906.NT2346.wav,Non_Degraded_Reef,Williams_et_al_2024,"1,0",/home/s.kamboj.400/mount/files/Williams_et_al_2024/Non_Degraded_Reef/BaN11.2330H.805322778.180906.NT2346.wav
valid,48000,/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/BoN11.1103D.1678278701.180906.NT1108.wav,Degraded_Reef,Williams_et_al_2024,"0,1",/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/BoN11.1103D.1678278701.180906.NT1108.wav
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/oct_nov 23 GU/20231025_222200.WAV,Non_Degraded_Reef,PaolaCostaRica,"1,0",/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/oct_nov 23 GU/20231025_222200.WAV
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Degraded_Reef/Playa Blanca nov 23 ene 24/20231129_144300.WAV,Degraded_Reef,PaolaCostaRica,"0,1",/home/s.kamboj.400/mount/files/PaolaCostaRica/Degraded_Reef/Playa Blanca nov 23 ene 24/20231129_144300.WAV
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Degraded_Reef/Playa Blanca nov 23 ene 24/20231129_133800.WAV,Degraded_Reef,PaolaCostaRica,"0,1",/home/s.kamboj.400/mount/files/PaolaCostaRica/Degraded_Reef/Playa Blanca nov 23 ene 24/20231129_133800.WAV
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/Guiri feb-marzo 24/20240223_000914.WAV,Non_Degraded_Reef,PaolaCostaRica,"1,0",/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/Guiri feb-marzo 24/20240223_000914.WAV
valid,48000,/home/s.kamboj.400/mount/files/Williams_et_al_2024/Non_Degraded_Reef/BoF2.0930H.805322778.180828.NT0948.wav,Non_Degraded_Reef,Williams_et_al_2024,"1,0",/home/s.kamboj.400/mount/files/Williams_et_al_2024/Non_Degraded_Reef/BoF2.0930H.805322778.180828.NT0948.wav
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/oct_nov 23 GU/20231022_023200.WAV,Non_Degraded_Reef,PaolaCostaRica,"1,0",/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/oct_nov 23 GU/20231022_023200.WAV
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Degraded_Reef/Playa Blanca nov 23 ene 24/20231202_012600.WAV,Degraded_Reef,PaolaCostaRica,"0,1",/home/s.kamboj.400/mount/files/PaolaCostaRica/Degraded_Reef/Playa Blanca nov 23 ene 24/20231202_012600.WAV
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Degraded_Reef/Playa Blanca nov 23 ene 24/20231128_214500.WAV,Degraded_Reef,PaolaCostaRica,"0,1",/home/s.kamboj.400/mount/files/PaolaCostaRica/Degraded_Reef/Playa Blanca nov 23 ene 24/20231128_214500.WAV
valid,48000,/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/BoF1.1315D.1677983769.180827.NT1332.wav,Degraded_Reef,Williams_et_al_2024,"0,1",/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/BoF1.1315D.1677983769.180827.NT1332.wav
valid,48000,/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/BoF1.1315D.1677983769.180827.NT1319.wav,Degraded_Reef,Williams_et_al_2024,"0,1",/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/BoF1.1315D.1677983769.180827.NT1319.wav
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Degraded_Reef/Playa Blanca nov 23 ene 24/20231129_204500.WAV,Degraded_Reef,PaolaCostaRica,"0,1",/home/s.kamboj.400/mount/files/PaolaCostaRica/Degraded_Reef/Playa Blanca nov 23 ene 24/20231129_204500.WAV
valid,48000,/home/s.kamboj.400/mount/files/Williams_et_al_2024/Non_Degraded_Reef/BaF4.1040H.1677983769.180830.NT1133.wav,Non_Degraded_Reef,Williams_et_al_2024,"1,0",/home/s.kamboj.400/mount/files/Williams_et_al_2024/Non_Degraded_Reef/BaF4.1040H.1677983769.180830.NT1133.wav
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Degraded_Reef/Playa Blanca nov 23 ene 24/20231202_023100.WAV,Degraded_Reef,PaolaCostaRica,"0,1",/home/s.kamboj.400/mount/files/PaolaCostaRica/Degraded_Reef/Playa Blanca nov 23 ene 24/20231202_023100.WAV
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/oct_nov 23 GU/20231022_031100.WAV,Non_Degraded_Reef,PaolaCostaRica,"1,0",/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/oct_nov 23 GU/20231022_031100.WAV
valid,48000,/home/s.kamboj.400/mount/files/Williams_et_al_2024/Non_Degraded_Reef/BoF4.2333H.1677983769.180830.NT0021.wav,Non_Degraded_Reef,Williams_et_al_2024,"1,0",/home/s.kamboj.400/mount/files/Williams_et_al_2024/Non_Degraded_Reef/BoF4.2333H.1677983769.180830.NT0021.wav
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Degraded_Reef/Playa Blanca nov 23 ene 24/20231126_081600.WAV,Degraded_Reef,PaolaCostaRica,"0,1",/home/s.kamboj.400/mount/files/PaolaCostaRica/Degraded_Reef/Playa Blanca nov 23 ene 24/20231126_081600.WAV
valid,48000,/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/BoF1.1315D.1677983769.180827.NT1326.wav,Degraded_Reef,Williams_et_al_2024,"0,1",/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/BoF1.1315D.1677983769.180827.NT1326.wav
valid,48000,/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/BoF5.0940D.1677983769.180831.NT1028.wav,Degraded_Reef,Williams_et_al_2024,"0,1",/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/BoF5.0940D.1677983769.180831.NT1028.wav
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/oct_nov 23 GU/20231025_133000.WAV,Non_Degraded_Reef,PaolaCostaRica,"1,0",/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/oct_nov 23 GU/20231025_133000.WAV
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/oct_nov 23 GU/20231023_185600.WAV,Non_Degraded_Reef,PaolaCostaRica,"1,0",/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/oct_nov 23 GU/20231023_185600.WAV
valid,48000,/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/BoN11.1103D.1678278701.180906.NT1118.wav,Degraded_Reef,Williams_et_al_2024,"0,1",/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/BoN11.1103D.1678278701.180906.NT1118.wav
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/oct_nov 23 GU/20231022_202500.WAV,Non_Degraded_Reef,PaolaCostaRica,"1,0",/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/oct_nov 23 GU/20231022_202500.WAV
valid,48000,/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/SaF2.1203D.1678278701.180828.NT1300.wav,Degraded_Reef,Williams_et_al_2024,"0,1",/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/SaF2.1203D.1678278701.180828.NT1300.wav
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Degraded_Reef/Playa Blanca nov 23 ene 24/20231202_060100.WAV,Degraded_Reef,PaolaCostaRica,"0,1",/home/s.kamboj.400/mount/files/PaolaCostaRica/Degraded_Reef/Playa Blanca nov 23 ene 24/20231202_060100.WAV
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Degraded_Reef/Playa Blanca nov 23 ene 24/20231128_170000.WAV,Degraded_Reef,PaolaCostaRica,"0,1",/home/s.kamboj.400/mount/files/PaolaCostaRica/Degraded_Reef/Playa Blanca nov 23 ene 24/20231128_170000.WAV
valid,48000,/home/s.kamboj.400/mount/files/Williams_et_al_2024/Non_Degraded_Reef/BaF3.0915H.1678278701.180829.NT0949.wav,Non_Degraded_Reef,Williams_et_al_2024,"1,0",/home/s.kamboj.400/mount/files/Williams_et_al_2024/Non_Degraded_Reef/BaF3.0915H.1678278701.180829.NT0949.wav
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Degraded_Reef/Playa Blanca nov 23 ene 24/20231129_215100.WAV,Degraded_Reef,PaolaCostaRica,"0,1",/home/s.kamboj.400/mount/files/PaolaCostaRica/Degraded_Reef/Playa Blanca nov 23 ene 24/20231129_215100.WAV
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/oct_nov 23 GU/20231024_064600.WAV,Non_Degraded_Reef,PaolaCostaRica,"1,0",/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/oct_nov 23 GU/20231024_064600.WAV
valid,48000,/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/SaF4.0902D.671907872.180830.NT0936.wav,Degraded_Reef,Williams_et_al_2024,"0,1",/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/SaF4.0902D.671907872.180830.NT0936.wav
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/oct_nov 23 GU/20231024_031800.WAV,Non_Degraded_Reef,PaolaCostaRica,"1,0",/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/oct_nov 23 GU/20231024_031800.WAV
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/oct_nov 23 GU/20231023_225900.WAV,Non_Degraded_Reef,PaolaCostaRica,"1,0",/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/oct_nov 23 GU/20231023_225900.WAV
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/Guiri feb-marzo 24/20240223_022800.WAV,Non_Degraded_Reef,PaolaCostaRica,"1,0",/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/Guiri feb-marzo 24/20240223_022800.WAV
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Degraded_Reef/Playa Blanca nov 23 ene 24/20231129_221500.WAV,Degraded_Reef,PaolaCostaRica,"0,1",/home/s.kamboj.400/mount/files/PaolaCostaRica/Degraded_Reef/Playa Blanca nov 23 ene 24/20231129_221500.WAV
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Degraded_Reef/Playa Blanca nov 23 ene 24/20231202_085500.WAV,Degraded_Reef,PaolaCostaRica,"0,1",/home/s.kamboj.400/mount/files/PaolaCostaRica/Degraded_Reef/Playa Blanca nov 23 ene 24/20231202_085500.WAV
valid,48000,/home/s.kamboj.400/mount/files/Williams_et_al_2024/Non_Degraded_Reef/BoN11.0529H.1678278701.180906.NT0544.wav,Non_Degraded_Reef,Williams_et_al_2024,"1,0",/home/s.kamboj.400/mount/files/Williams_et_al_2024/Non_Degraded_Reef/BoN11.0529H.1678278701.180906.NT0544.wav
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/Guiri feb-marzo 24/20240223_005014.WAV,Non_Degraded_Reef,PaolaCostaRica,"1,0",/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/Guiri feb-marzo 24/20240223_005014.WAV
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Degraded_Reef/Playa Blanca nov 23 ene 24/20231129_093400.WAV,Degraded_Reef,PaolaCostaRica,"0,1",/home/s.kamboj.400/mount/files/PaolaCostaRica/Degraded_Reef/Playa Blanca nov 23 ene 24/20231129_093400.WAV
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Degraded_Reef/Playa Blanca nov 23 ene 24/20231202_131400.WAV,Degraded_Reef,PaolaCostaRica,"0,1",/home/s.kamboj.400/mount/files/PaolaCostaRica/Degraded_Reef/Playa Blanca nov 23 ene 24/20231202_131400.WAV
valid,48000,/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/SaF2.0534D.1677983769.180828.NT0623.wav,Degraded_Reef,Williams_et_al_2024,"0,1",/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/SaF2.0534D.1677983769.180828.NT0623.wav
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/oct_nov 23 GU/20231025_021500.WAV,Non_Degraded_Reef,PaolaCostaRica,"1,0",/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/oct_nov 23 GU/20231025_021500.WAV
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/oct_nov 23 GU/20231024_224900.WAV,Non_Degraded_Reef,PaolaCostaRica,"1,0",/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/oct_nov 23 GU/20231024_224900.WAV
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/oct_nov 23 GU/20231023_000700.WAV,Non_Degraded_Reef,PaolaCostaRica,"1,0",/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/oct_nov 23 GU/20231023_000700.WAV
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Degraded_Reef/Playa Blanca nov 23 ene 24/20231201_115800.WAV,Degraded_Reef,PaolaCostaRica,"0,1",/home/s.kamboj.400/mount/files/PaolaCostaRica/Degraded_Reef/Playa Blanca nov 23 ene 24/20231201_115800.WAV
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Degraded_Reef/Playa Blanca nov 23 ene 24/20231128_204200.WAV,Degraded_Reef,PaolaCostaRica,"0,1",/home/s.kamboj.400/mount/files/PaolaCostaRica/Degraded_Reef/Playa Blanca nov 23 ene 24/20231128_204200.WAV
valid,48000,/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/BoF4.1300D.671907872.180830.NT1310.wav,Degraded_Reef,Williams_et_al_2024,"0,1",/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/BoF4.1300D.671907872.180830.NT1310.wav
valid,48000,/home/s.kamboj.400/mount/files/Williams_et_al_2024/Non_Degraded_Reef/BoF1.1328H.1678278701.180827.NT1416.wav,Non_Degraded_Reef,Williams_et_al_2024,"1,0",/home/s.kamboj.400/mount/files/Williams_et_al_2024/Non_Degraded_Reef/BoF1.1328H.1678278701.180827.NT1416.wav
valid,48000,/home/s.kamboj.400/mount/files/Williams_et_al_2024/Non_Degraded_Reef/BaF2.1733H.1677983769.180828.NT1748.wav,Non_Degraded_Reef,Williams_et_al_2024,"1,0",/home/s.kamboj.400/mount/files/Williams_et_al_2024/Non_Degraded_Reef/BaF2.1733H.1677983769.180828.NT1748.wav
valid,48000,/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/BoF2.0930D.1678278701.180828.NT0958.wav,Degraded_Reef,Williams_et_al_2024,"0,1",/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/BoF2.0930D.1678278701.180828.NT0958.wav
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/oct_nov 23 GU/20231024_015800.WAV,Non_Degraded_Reef,PaolaCostaRica,"1,0",/home/s.kamboj.400/mount/files/PaolaCostaRica/Non_Degraded_Reef/oct_nov 23 GU/20231024_015800.WAV
valid,48000,/home/s.kamboj.400/mount/files/PaolaCostaRica/Degraded_Reef/Playa Blanca nov 23 ene 24/20231130_181400.WAV,Degraded_Reef,PaolaCostaRica,"0,1",/home/s.kamboj.400/mount/files/PaolaCostaRica/Degraded_Reef/Playa Blanca nov 23 ene 24/20231130_181400.WAV
valid,48000,/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/SaF5.1125D.1677983769.180831.NT1208.wav,Degraded_Reef,Williams_et_al_2024,"0,1",/home/s.kamboj.400/mount/files/Williams_et_al_2024/Degraded_Reef/SaF5.1125D.1677983769.180831.NT1208.wav
